"GEO_ID","NAME","B19001G_001E","B19001G_001M","B19001G_001MA","B19001G_001EA","B19001G_002E","B19001G_002EA","B19001G_002M","B19001G_002MA","B19001G_003E","B19001G_003EA","B19001G_003M","B19001G_003MA","B19001G_004E","B19001G_004EA","B19001G_004M","B19001G_004MA","B19001G_005E","B19001G_005EA","B19001G_005M","B19001G_005MA","B19001G_006E","B19001G_006EA","B19001G_006M","B19001G_006MA","B19001G_007E","B19001G_007EA","B19001G_007M","B19001G_007MA","B19001G_008E","B19001G_008EA","B19001G_008M","B19001G_008MA","B19001G_009E","B19001G_009EA","B19001G_009M","B19001G_009MA","B19001G_010E","B19001G_010EA","B19001G_010M","B19001G_010MA","B19001G_011E","B19001G_011EA","B19001G_011M","B19001G_011MA","B19001G_012E","B19001G_012EA","B19001G_012M","B19001G_012MA","B19001G_013E","B19001G_013EA","B19001G_013M","B19001G_013MA","B19001G_014E","B19001G_014EA","B19001G_014M","B19001G_014MA","B19001G_015E","B19001G_015EA","B19001G_015M","B19001G_015MA","B19001G_016E","B19001G_016M","B19001G_016MA","B19001G_016EA","B19001G_017E","B19001G_017EA","B19001G_017M","B19001G_017MA",
"1400000US04013817102","Census Tract 8171.02, Maricopa County, Arizona","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04013817103","Census Tract 8171.03, Maricopa County, Arizona","189","160","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","115","null","145","null","0","null","19","null","28","null","38","null","0","null","19","null","46","null","56","null","0","19","null","null","0","null","19","null",
"1400000US04013817200","Census Tract 8172, Maricopa County, Arizona","354","282","null","null","0","null","19","null","0","null","19","null","0","null","19","null","158","null","226","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","59","null","71","null","0","null","19","null","0","null","19","null","17","null","29","null","8","null","14","null","112","173","null","null","0","null","19","null",
"1400000US04013817300","Census Tract 8173, Maricopa County, Arizona","0","19","null","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","null","19","null","0","19","null","null","0","null","19","null",
"1400000US04013817400","Census Tract 8174, Maricopa County, Arizona","8","13","null","null","0","null","13","null","0","null","13","null","8","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04013817500","Census Tract 8175, Maricopa County, Arizona","39","31","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","8","null","14","null","0","null","13","null","13","null","18","null","9","null","14","null","0","null","13","null","9","null","15","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04013817600","Census Tract 8176, Maricopa County, Arizona","90","50","null","null","0","null","13","null","0","null","13","null","17","null","26","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","17","null","27","null","0","null","13","null","20","null","15","null","11","null","11","null","0","null","13","null","6","9","null","null","19","null","29","null",
"1400000US04013940700","Census Tract 9407, Maricopa County, Arizona","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04013941000","Census Tract 9410, Maricopa County, Arizona","19","20","null","null","11","null","18","null","1","null","3","null","0","null","13","null","6","null","9","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","1","null","2","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04013941100","Census Tract 9411, Maricopa County, Arizona","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04013941200","Census Tract 9412, Maricopa County, Arizona","15","8","null","null","0","null","13","null","3","null","4","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","3","null","4","null","0","null","13","null","0","null","13","null","3","null","4","null","0","null","13","null","0","null","13","null","3","null","4","null","0","null","13","null","0","13","null","null","3","null","3","null",
"1400000US04013941300","Census Tract 9413, Maricopa County, Arizona","128","79","null","null","0","null","19","null","12","null","19","null","0","null","19","null","0","null","19","null","25","null","32","null","0","null","19","null","13","null","23","null","0","null","19","null","0","null","19","null","52","null","52","null","26","null","30","null","0","null","19","null","0","null","19","null","0","null","19","null","0","19","null","null","0","null","19","null",
"1400000US04013980100","Census Tract 9801, Maricopa County, Arizona","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04013980400","Census Tract 9804, Maricopa County, Arizona","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04013980500","Census Tract 9805, Maricopa County, Arizona","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04013980700","Census Tract 9807, Maricopa County, Arizona","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04013980900","Census Tract 9809, Maricopa County, Arizona","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
"1400000US04013981000","Census Tract 9810, Maricopa County, Arizona","0","13","null","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","null","13","null","0","13","null","null","0","null","13","null",
