"GEO_ID","NAME","B19001H_001E","B19001H_001M","B19001H_001MA","B19001H_001EA","B19001H_002E","B19001H_002EA","B19001H_002M","B19001H_002MA","B19001H_003E","B19001H_003M","B19001H_003MA","B19001H_003EA","B19001H_004E","B19001H_004EA","B19001H_004M","B19001H_004MA","B19001H_005E","B19001H_005EA","B19001H_005M","B19001H_005MA","B19001H_006E","B19001H_006M","B19001H_006MA","B19001H_006EA","B19001H_007E","B19001H_007EA","B19001H_007M","B19001H_007MA","B19001H_008E","B19001H_008M","B19001H_008MA","B19001H_008EA","B19001H_009E","B19001H_009M","B19001H_009MA","B19001H_009EA","B19001H_010E","B19001H_010M","B19001H_010MA","B19001H_010EA","B19001H_011E","B19001H_011EA","B19001H_011M","B19001H_011MA","B19001H_012E","B19001H_012M","B19001H_012MA","B19001H_012EA","B19001H_013E","B19001H_013M","B19001H_013MA","B19001H_013EA","B19001H_014E","B19001H_014EA","B19001H_014M","B19001H_014MA","B19001H_015E","B19001H_015EA","B19001H_015M","B19001H_015MA","B19001H_016E","B19001H_016EA","B19001H_016M","B19001H_016MA","B19001H_017E","B19001H_017EA","B19001H_017M","B19001H_017MA",
"1400000US04013071912","Census Tract 719.12, Maricopa County, Arizona","566","125","null","null","21","null","24","null","69","58","null","null","9","null","14","null","101","null","84","null","27","41","null","null","10","null","16","null","3","5","null","null","32","31","null","null","32","39","null","null","87","null","55","null","76","55","null","null","84","45","null","null","1","null","8","null","14","null","24","null","0","null","13","null","0","null","13","null",
"1400000US04013071913","Census Tract 719.13, Maricopa County, Arizona","1074","171","null","null","70","null","50","null","51","45","null","null","20","null","24","null","19","null","24","null","75","70","null","null","0","null","19","null","37","37","null","null","143","111","null","null","57","49","null","null","59","null","39","null","156","75","null","null","172","67","null","null","108","null","64","null","85","null","56","null","22","null","24","null","0","null","19","null",
"1400000US04013071914","Census Tract 719.14, Maricopa County, Arizona","451","55","null","null","31","null","28","null","43","35","null","null","4","null","6","null","13","null","15","null","17","21","null","null","7","null","10","null","28","23","null","null","40","30","null","null","0","13","null","null","62","null","41","null","96","43","null","null","37","23","null","null","45","null","25","null","20","null","19","null","8","null","12","null","0","null","13","null",
"1400000US04013071915","Census Tract 719.15, Maricopa County, Arizona","1002","331","null","null","68","null","53","null","49","46","null","null","28","null","21","null","19","null","22","null","63","72","null","null","17","null","20","null","260","317","null","null","43","44","null","null","42","48","null","null","37","null","27","null","127","68","null","null","89","41","null","null","94","null","58","null","7","null","12","null","36","null","25","null","23","null","33","null",
"1400000US04013082002","Census Tract 820.02, Maricopa County, Arizona","798","174","null","null","45","null","58","null","76","106","null","null","47","null","64","null","0","null","19","null","14","23","null","null","40","null","51","null","59","54","null","null","18","31","null","null","82","75","null","null","12","null","20","null","85","101","null","null","116","70","null","null","123","null","89","null","23","null","35","null","38","null","44","null","20","null","31","null",
"1400000US04013082007","Census Tract 820.07, Maricopa County, Arizona","386","103","null","null","0","null","13","null","28","34","null","null","12","null","10","null","23","null","27","null","5","8","null","null","35","null","54","null","5","8","null","null","14","17","null","null","5","10","null","null","72","null","43","null","15","17","null","null","86","85","null","null","43","null","26","null","35","null","40","null","8","null","12","null","0","null","13","null",
"1400000US04013082008","Census Tract 820.08, Maricopa County, Arizona","156","77","null","null","21","null","33","null","0","19","null","null","0","null","19","null","0","null","19","null","22","25","null","null","0","null","19","null","0","19","null","null","5","7","null","null","0","19","null","null","38","null","39","null","43","40","null","null","11","17","null","null","9","null","14","null","0","null","19","null","0","null","19","null","7","null","11","null",
"1400000US04013082009","Census Tract 820.09, Maricopa County, Arizona","302","80","null","null","8","null","12","null","32","29","null","null","0","null","19","null","0","null","19","null","32","47","null","null","15","null","24","null","0","19","null","null","38","34","null","null","16","24","null","null","18","null","20","null","30","35","null","null","17","25","null","null","89","null","60","null","0","null","19","null","0","null","19","null","7","null","13","null",
"1400000US04013082010","Census Tract 820.10, Maricopa County, Arizona","319","130","null","null","9","null","15","null","9","14","null","null","28","null","34","null","8","null","12","null","0","19","null","null","0","null","19","null","0","19","null","null","0","19","null","null","0","19","null","null","90","null","70","null","97","107","null","null","30","31","null","null","11","null","13","null","37","null","43","null","0","null","19","null","0","null","19","null",
"1400000US04013082012","Census Tract 820.12, Maricopa County, Arizona","660","127","null","null","8","null","13","null","9","14","null","null","53","null","59","null","8","null","14","null","56","58","null","null","0","null","19","null","0","19","null","null","0","19","null","null","0","19","null","null","51","null","44","null","150","104","null","null","153","75","null","null","138","null","75","null","16","null","19","null","18","null","28","null","0","null","19","null",
"1400000US04013082016","Census Tract 820.16, Maricopa County, Arizona","243","76","null","null","0","null","13","null","0","13","null","null","6","null","9","null","0","null","13","null","0","13","null","null","33","null","31","null","7","11","null","null","0","13","null","null","15","23","null","null","28","null","28","null","15","14","null","null","33","22","null","null","22","null","18","null","61","null","42","null","11","null","14","null","12","null","17","null",
"1400000US04013082017","Census Tract 820.17, Maricopa County, Arizona","232","92","null","null","0","null","13","null","0","13","null","null","0","null","13","null","0","null","13","null","28","37","null","null","8","null","13","null","20","25","null","null","7","12","null","null","48","42","null","null","31","null","34","null","0","13","null","null","67","72","null","null","12","null","17","null","11","null","18","null","0","null","13","null","0","null","13","null",
"1400000US04013082018","Census Tract 820.18, Maricopa County, Arizona","237","68","null","null","0","null","19","null","0","19","null","null","0","null","19","null","26","null","29","null","28","44","null","null","0","null","19","null","8","14","null","null","18","20","null","null","8","13","null","null","19","null","18","null","16","17","null","null","42","32","null","null","32","null","30","null","7","null","13","null","13","null","15","null","20","null","24","null",
"1400000US04013082019","Census Tract 820.19, Maricopa County, Arizona","436","80","null","null","0","null","13","null","0","13","null","null","0","null","13","null","6","null","9","null","0","13","null","null","3","null","7","null","22","25","null","null","12","14","null","null","4","7","null","null","17","null","27","null","79","46","null","null","57","44","null","null","42","null","31","null","100","null","62","null","64","null","62","null","30","null","29","null",
"1400000US04013082020","Census Tract 820.20, Maricopa County, Arizona","732","210","null","null","17","null","30","null","7","14","null","null","0","null","13","null","58","null","68","null","0","13","null","null","0","null","13","null","0","13","null","null","25","36","null","null","43","52","null","null","50","null","41","null","79","69","null","null","73","61","null","null","210","null","172","null","57","null","55","null","88","null","73","null","25","null","30","null",
